Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Average_score,Score_discrepancy,Ratings_sales_ratio
Persona 4: Arena Ultimax,PS3,2014,Fighting,Atlus,0,0,0,13,0,0,14,84,38,8,1,85,Arc System Works,T,82,3,585,7142857
RPG Maker II,PS2,2002,Role-Playing,Enterbrain,0,06,0,05,0,0,02,0,13,65,9,8,8,77,Kuusou Kagaku,E,76,23,584,6153846
Whiplash,PS2,2003,Racing,Eidos Interactive,0,06,0,05,0,0,02,0,13,66,32,8,7,15,Crystal Dynamics,T,76,21,584,6153846
Quantum Redshift,XB,2002,Racing,Microsoft Game Studios,0,09,0,03,0,0,0,13,70,21,8,1,15,Curly Monsters,T,76,11,584,6153846
Armed and Dangerous,XB,2003,Shooter,LucasArts,0,09,0,03,0,0,0,13,79,41,7,2,15,Planet Moon Studios,T,76,7,584,6153846
Anno 1701: Dawn of Discovery,DS,2007,Simulation,Touchstone,0,07,0,05,0,0,01,0,13,78,14,7,5,19,Sunflowers Interactive,E,76,3,584,6153846
Gladiator Begins,PSP,2010,Action,PQube,0,05,0,01,0,05,0,01,0,12,59,9,8,14,Acquire,M,70,21,583,3333333
Conception II: Children of the Seven Stars,3DS,2013,Role-Playing,Screenlife,0,09,0,0,03,0,01,0,12,62,11,7,7,44,Spike,M,70,15,583,3333333
Raiden IV,X360,2008,Shooter,Moss,0,1,0,0,01,0,01,0,12,63,4,7,8,10,Moss,E10+,70,15,583,3333333
Battles of Prince of Persia,DS,2005,Strategy,Ubisoft,0,1,0,01,0,0,01,0,12,64,16,7,7,14,Ubisoft Montreal,E10+,70,13,583,3333333
Conduit 2,Wii,2011,Shooter,Sega,0,07,0,04,0,0,01,0,12,64,51,7,6,60,High Voltage Software,T,70,12,583,3333333
Armored Core: Verdict Day,PS3,2013,Simulation,From Software,0,0,0,12,0,0,12,66,18,7,4,28,From Software,T,70,8,583,3333333
Mega Man X: Command Mission,GC,2004,Role-Playing,Capcom,0,1,0,02,0,0,0,12,67,21,7,3,12,Capcom,E,70,6,583,3333333
NFL Head Coach,XB,2006,Sports,Electronic Arts,0,09,0,03,0,0,0,12,69,26,7,1,9,EA Tiburon,E,70,2,583,3333333
Dead to Rights II,XB,2005,Shooter,Electronic Arts,0,08,0,02,0,0,0,11,54,35,7,4,5,Namco,M,64,20,581,8181818
Tom Clancy's EndWar,PSP,2008,Strategy,Ubisoft,0,1,0,01,0,0,01,0,11,68,7,5,9,8,Funatics Software, Funatics,T,64,9,581,8181818
Spyborgs,Wii,2009,Action,Capcom,0,09,0,01,0,0,01,0,11,66,30,6,3,6,Bionic Games,T,64,3,581,8181818
Blades of Time,X360,2012,Action,Konami Digital Entertainment,0,07,0,02,0,0,01,0,1,52,23,6,5,30,Gaijin Entertainment,M,58,13,580
The First Templar,X360,2011,Action,Kalypso Media,0,06,0,04,0,0,01,0,1,52,21,6,3,26,Haemimont,T,58,11,580
Bullet Witch,X360,2006,Shooter,Atari,0,07,0,01,0,02,0,01,0,1,55,59,6,1,41,Cavia Inc.,M,58,6,580
Burnout 2: Point of Impact,GC,2003,Racing,Acclaim Entertainment,0,12,0,03,0,0,0,15,89,24,8,5,18,Criterion Games,E,87,4,580
Cartoon Network: Punch Time Explosion,3DS,2011,Fighting,Deep Silver,0,07,0,02,0,0,01,0,1,58,16,5,9,28,Papaya Studios,E10+,58,1,580
SSX On Tour,XB,2005,Sports,Electronic Arts,0,11,0,03,0,0,01,0,14,81,35,8,1,10,EA Canada,E,81,0,578,5714286
NCAA March Madness 08,PS3,2007,Sports,Electronic Arts,0,08,0,0,0,01,0,09,67,15,3,8,4,EA Canada,E,52,29,577,7777778
The Mummy: Tomb of the Dragon Emperor,Wii,2008,Action,Vivendi Games,0,08,0,0,0,01,0,09,39,7,6,4,5,Eurocom Entertainment Software,T,52,25,577,7777778
Mimana Iyar Chronicle,PSP,2009,Role-Playing,GungHo,0,07,0,0,01,0,01,0,09,45,6,5,8,8,GungHo,T,52,13,577,7777778
Divinity II: The Dragon Knight Saga,X360,2010,Role-Playing,Focus Home Interactive,0,11,0,02,0,0,01,0,13,72,13,7,8,50,Larian Studios,M,75,6,576,9230769
Secret Agent Clank,PSP,2008,Platform,Sony Computer Entertainment,0,04,0,03,0,04,0,02,0,13,72,56,7,8,35,High Impact Games,E10+,75,6,576,9230769
Far Cry Vengeance,Wii,2006,Shooter,Ubisoft,0,06,0,01,0,0,01,0,08,38,23,5,3,53,Ubisoft Montreal,M,46,15,575
Phantasy Star Universe,X360,2006,Role-Playing,Sega,0,09,0,01,0,0,01,0,12,64,34,7,4,42,Sonic Team,T,69,10,575
Dokapon Kingdom,PS2,2007,Role-Playing,Sting,0,05,0,04,0,02,0,01,0,11,61,8,6,5,8,Sting,E10+,63,4,572,7272727
NBA Jam,XB,2003,Sports,Acclaim Entertainment,0,1,0,03,0,0,0,14,68,17,9,1,7,Acclaim,E,80,23,571,4285714
Mr. Driller: Drill Spirits,DS,2004,Puzzle,Nintendo,0,08,0,0,05,0,01,0,14,70,35,8,9,9,Namco,E,80,19,571,4285714
Rayman 3,GBA,2003,Platform,Ubisoft,0,1,0,04,0,0,0,14,83,21,7,8,8,Ubisoft,E,80,5,571,4285714
Cave Story 3D,3DS,2011,Platform,Nippon Ichi Software,0,09,0,03,0,01,0,01,0,14,82,29,7,7,72,Nicalis,E10+,80,5,571,4285714
World Tour Soccer 2003,PS2,2002,Sports,Sony Computer Entertainment,0,07,0,05,0,0,02,0,14,78,21,8,3,7,SCEE London Studio,E,80,5,571,4285714
Kengo: Legend of The 9,X360,2006,Fighting,Majesco Entertainment,0,06,0,01,0,0,01,0,07,38,18,4,1,14,Genki,M,40,3,571,4285714
Phantom Brave,PS2,2004,Role-Playing,Tecmo Koei,0,07,0,05,0,0,02,0,14,81,40,7,9,22,Nippon Ichi Software,T,80,2,571,4285714
Baroque,PS2,2007,Role-Playing,Rising Star Games,0,05,0,04,0,02,0,01,0,13,60,6,8,8,44,Sting,T,74,28,569,2307692
James Bond 007: Nightfire,GBA,2003,Shooter,Electronic Arts,0,1,0,04,0,0,0,13,66,6,8,1,9,JV Games Inc.,T,74,15,569,2307692
Rango: The Video Game,X360,2011,Action,Electronic Arts,0,06,0,06,0,0,01,0,13,68,25,8,9,Behaviour Interactive,E10+,74,12,569,2307692
Crash Tag Team Racing,XB,2005,Racing,Vivendi Games,0,09,0,03,0,0,0,13,69,17,7,8,11,Radical Entertainment,E10+,74,9,569,2307692
Phantom Brave: We Meet Again,Wii,2009,Role-Playing,Nippon Ichi Software,0,12,0,0,01,0,01,0,13,76,12,7,1,15,Nippon Ichi Software,T,74,5,569,2307692
Onechanbara: Bikini Zombie Slayers,Wii,2008,Action,D3Publisher,0,11,0,0,0,01,0,12,55,24,8,20,Tamsoft,M,68,25,566,6666667
Playboy: The Mansion,XB,2005,Simulation,Ubisoft,0,07,0,02,0,0,0,09,61,43,4,1,9,Cyberlore Studios,M,51,20,566,6666667
Oddworld: Munch's Oddysee,GBA,2003,Platform,THQ,0,04,0,02,0,0,0,06,44,15,2,5,4,Art,E,34,19,566,6666667
Thor: God of Thunder,DS,2011,Action,Sega,0,08,0,03,0,0,01,0,12,64,18,7,2,9,WayForward,E10+,68,8,566,6666667
Killer is Dead,X360,2013,Action,Deep Silver,0,08,0,02,0,01,0,01,0,12,64,38,7,2,144,Grasshopper Manufacture,M,68,8,566,6666667
Atelier Annie: Alchemists of Sera Island,DS,2009,Role-Playing,Gust,0,08,0,0,03,0,01,0,12,70,11,6,7,15,Gust,E10+,68,3,566,6666667
Shadow Hearts: From The New World,PS2,2005,Role-Playing,Ghostlight,0,07,0,06,0,0,02,0,14,76,42,8,2,33,Nautilus,T,79,6,564,2857143
Risen,PC,2009,Role-Playing,Deep Silver,0,0,11,0,0,02,0,14,77,32,8,1,676,Piranha Bytes,M,79,4,564,2857143
Geometry Wars: Galaxies,DS,2007,Shooter,Vivendi Games,0,13,0,0,0,01,0,14,79,36,7,9,26,Kuju Entertainment,E,79,0,564,2857143
Murakumo: Renegade Mech Pursuit,XB,2002,Shooter,From Software,0,04,0,01,0,06,0,0,11,48,18,7,5,4,From Software,T,62,27,563,6363636
Lucha Libre AAA: Heroes del Ring,PS3,2010,Fighting,Konami Digital Entertainment,0,1,0,0,0,01,0,11,54,6,7,1,10,Immersion Software & Graphics,T,62,17,563,6363636
Pac-Man and the Ghostly Adventures 2,X360,2014,Adventure,Namco Bandai Games,0,05,0,04,0,0,01,0,11,60,7,6,5,10,Vicious Cycle,E10+,62,5,563,6363636
BlazBlue: Continuum Shift II,3DS,2011,Fighting,PQube,0,05,0,01,0,04,0,01,0,11,64,14,6,1,19,Arc System Works,T,62,3,563,6363636
Martian Gothic: Unification,PS,2001,Adventure,Take-Two Interactive,0,06,0,04,0,0,01,0,11,64,4,6,1,16,Coyote Developments,M,62,3,563,6363636
Shrek: Forever After,X360,2010,Platform,Activision,0,1,0,0,0,01,0,11,62,22,6,2,9,Xpec,E10+,62,0,563,6363636
Tak: The Great Juju Challenge,GC,2005,Platform,THQ,0,12,0,03,0,0,0,15,75,17,9,3,4,Avalanche Software,E,84,18,560
Bad Boys: Miami Takedown,GC,2004,Shooter,Empire Interactive,0,03,0,01,0,0,0,05,35,11,2,9,Blitz Games,M,28,15,560
The Legend of Heroes: Trails of Cold Steel II,PS3,2014,Role-Playing,Nippon Ichi Software,0,02,0,02,0,11,0,01,0,15,90,4,7,8,71,Falcom,T,84,12,560
Death By Degrees,PS2,2005,Action,Sony Computer Entertainment,0,05,0,04,0,0,01,0,1,51,45,6,2,24,Namco,M,56,11,560
Natural Doctrine,PS4,2014,Role-Playing,Nippon Ichi Software,0,05,0,02,0,02,0,01,0,1,53,31,6,79,Kadokawa,M,56,7,560
Darksiders II,WiiU,2012,Action,THQ,0,07,0,07,0,0,01,0,15,85,36,8,2,153,Vigil Games,M,84,3,560
MySims SkyHeroes,X360,2010,Action,Electronic Arts,0,09,0,0,0,01,0,1,56,15,5,5,4,Behaviour Interactive,E10+,56,1,560
Obscure: The Aftermath,Wii,2008,Action,Playlogic Game Factory,0,11,0,0,0,01,0,12,53,19,8,1,14,Hydravision,M,67,28,558,3333333
Chase: Hollywood Stunt Driver,XB,2002,Racing,BAM! Entertainment,0,09,0,03,0,0,0,12,60,14,7,4,5,I-Imagine,T,67,14,558,3333333
Onimusha: Blade Warriors,PS2,2003,Fighting,Capcom,0,06,0,05,0,0,02,0,12,65,33,6,9,7,Capcom,T,67,4,558,3333333
Everybody Dance,PS3,2011,Misc,Sony Computer Entertainment,0,11,0,0,0,01,0,12,66,5,6,8,8,SCEE,T,67,2,558,3333333
Spyro: A Hero's Tail,XB,2004,Platform,Vivendi Games,0,11,0,03,0,0,01,0,14,64,17,9,1,10,Eurocom Entertainment Software,E,78,27,557,1428571
Gungrave: Overdose,PS2,2004,Shooter,Play It,0,07,0,05,0,0,02,0,14,68,50,8,7,12,Seta Corporation,M,78,19,557,1428571
Ecco the Dolphin: Defender of the Future,PS2,2002,Adventure,Sony Computer Entertainment,0,07,0,05,0,0,02,0,14,71,17,8,5,11,Appaloosa Interactive,E,78,14,557,1428571
Dave Mirra BMX Challenge,PSP,2006,Sports,Oxygen Interactive,0,06,0,0,0,01,0,07,32,11,4,6,10,Left Field Productions,E,39,14,557,1428571
Scarface: The World is Yours,Wii,2007,Action,Vivendi Games,0,12,0,01,0,0,01,0,14,71,23,8,4,29,Radical Entertainment,M,78,13,557,1428571
Alvin and the Chipmunks,PS2,2007,Misc,Brash Entertainment,0,04,0,03,0,0,01,0,07,33,5,4,5,6,Sensory Sweep,E,39,12,557,1428571
Super Puzzle Fighter II Turbo,PS,1996,Puzzle,Virgin Interactive,0,08,0,05,0,0,01,0,14,83,9,7,4,5,Capcom,E,78,9,557,1428571
Mega Man Powered Up,PSP,2006,Platform,Capcom,0,12,0,01,0,0,02,0,14,82,28,7,5,36,Capcom,E,78,7,557,1428571
Second Sight,PS2,2004,Adventure,Codemasters,0,07,0,05,0,0,02,0,14,76,48,8,23,Free Radical Design,T,78,4,557,1428571
BlazBlue: Chrono Phantasma Extend,PS4,2015,Action,PQube,0,07,0,03,0,02,0,02,0,14,80,10,7,7,31,Arc System Works,T,78,3,557,1428571
MotoGP '06,X360,2006,Racing,THQ,0,11,0,01,0,0,01,0,14,80,50,7,7,13,Climax Group, Climax Studios,E,78,3,557,1428571
Baldur's Gate: Dark Alliance,GC,2002,Role-Playing,Virgin Interactive,0,11,0,03,0,0,0,14,79,10,7,7,22,High Voltage Software,T,78,2,557,1428571
Justice League Heroes,DS,2006,Role-Playing,Eidos Interactive,0,08,0,0,0,01,0,09,43,9,5,7,7,Sensory Sweep,E10+,50,14,555,5555556
Teenage Mutant Ninja Turtles: Mutants in Manhattan,PS4,2016,Action,Activision,0,05,0,02,0,0,02,0,09,44,49,5,5,163,PlatinumGames,T,50,11,555,5555556
Red Bull BC One,DS,2008,Misc,Playlogic Game Factory,0,08,0,0,0,01,0,09,48,15,5,3,8,Smack Down Productions,E,50,5,555,5555556
Warhammer: Battle March,X360,2008,Strategy,Deep Silver,0,09,0,02,0,0,01,0,11,55,30,6,7,20,Black Hole Games,M,61,12,554,5454545
7 Wonders of the Ancient World,DS,2007,Puzzle,Funsta,0,1,0,01,0,0,01,0,13,60,7,8,3,48,Hot Lava Games,E,72,23,553,8461538
RollerCoaster Tycoon,XB,2003,Strategy,Atari,0,1,0,03,0,0,0,13,62,8,8,3,12,Atari,E,72,21,553,8461538
Dynasty Warriors 5 Empires,X360,2006,Action,Tecmo Koei,0,11,0,01,0,0,01,0,13,61,40,8,2,19,Omega Force,T,72,21,553,8461538
X-Men: Next Dimension,GC,2002,Fighting,Activision,0,1,0,03,0,0,0,13,63,17,8,2,11,Exakt,T,72,19,553,8461538
One Piece: Unlimited World Red,PSV,2014,Action,Namco Bandai Games,0,03,0,04,0,04,0,02,0,13,67,4,7,8,25,Ganbarion,T,72,11,553,8461538
BlazBlue: Continuum Shift II,PSP,2011,Fighting,PQube,0,03,0,02,0,07,0,01,0,13,77,8,6,8,10,Arc System Works,T,72,9,553,8461538
Advent Rising,XB,2005,Action,THQ,0,1,0,03,0,0,0,13,68,50,7,5,68,GlyphX Games,T,72,7,553,8461538
NHL 2K8,X360,2007,Sports,Take-Two Interactive,0,11,0,01,0,0,01,0,13,71,43,7,4,16,Kush Games,E10+,72,3,553,8461538
Summon Night: Twin Age,DS,2007,Role-Playing,Banpresto,0,07,0,0,05,0,01,0,13,73,21,7,2,11,Flight-Plan,E10+,72,1,553,8461538
Birds of Steel,X360,2012,Simulation,Konami Digital Entertainment,0,11,0,03,0,0,01,0,15,77,18,8,9,18,Gaijin Entertainment,T,83,12,553,3333333
The King of Fighters XIV,PS4,2016,Fighting,Deep Silver,0,07,0,02,0,04,0,02,0,15,79,54,8,7,208,SNK Playmore,T,83,8,553,3333333
F1 2001,PS2,2001,Racing,Electronic Arts,0,07,0,06,0,0,02,0,15,83,13,8,3,9,EA Sports,E,83,0,553,3333333
Tomb Raider: The Prophecy,GBA,2002,Action,Ubisoft,0,1,0,04,0,0,0,14,66,20,8,8,13,Ubisoft Milan,T,77,22,550
Infernal: Hell's Vengeance,X360,2009,Shooter,Playlogic Game Factory,0,06,0,01,0,0,01,0,08,35,23,5,3,10,Metropolis Software,M,44,18,550
Red Faction II,XB,2003,Shooter,THQ,0,09,0,03,0,0,0,12,74,20,5,8,11,Outrage Games,M,66,16,550
Sid Meier's Civilization IV,PC,2005,Strategy,Take-Two Interactive,0,02,0,12,0,0,03,0,16,94,50,8,3,909,Firaxis Games,E10+,88,11,550
Cubic Ninja,3DS,2011,Platform,Ubisoft,0,05,0,04,0,0,01,0,1,51,15,5,9,14,AQ Interactive,E,55,8,550
Transformers: Devastation,XOne,2015,Action,Activision,0,09,0,04,0,0,01,0,14,75,25,7,9,55,PlatinumGames,T,77,4,550
Academy of Champions: Soccer,Wii,2009,Sports,Ubisoft,0,09,0,02,0,0,01,0,12,64,20,6,8,14,Ubisoft Vancouver,E,66,4,550
NCAA Football 2004,GC,2003,Sports,Electronic Arts,0,12,0,03,0,0,0,15,89,16,7,5,6,EA Sports,E,82,14,546,6666667
Prince of Persia: The Sands of Time,GBA,2003,Action,Ubisoft,0,11,0,04,0,0,0,15,75,25,8,8,5,Ubisoft Montreal,T,82,13,546,6666667
Toy Story Racer,PS,2001,Racing,Activision,0,08,0,06,0,0,01,0,15,76,8,8,7,9,Traveller's Tales,E,82,11,546,6666667
All-Star Baseball 2003,GC,2002,Sports,Acclaim Entertainment,0,12,0,03,0,0,0,15,83,16,8,6,Acclaim,E,82,3,546,6666667
Prince of Persia: The Two Thrones,GC,2005,Action,Ubisoft,0,11,0,03,0,0,0,15,84,34,8,1,22,Ubisoft,M,82,3,546,6666667
Ys: The Oath in Felghana,PSP,2010,Role-Playing,Falcom Corporation,0,09,0,0,04,0,01,0,15,80,25,8,3,57,Falcom,T,82,3,546,6666667
Super Monkey Ball Deluxe,XB,2005,Misc,Sega,0,11,0,03,0,0,01,0,15,81,25,8,2,9,Sega,E,82,1,546,6666667
NHL 2003,GC,2002,Sports,Electronic Arts,0,1,0,03,0,0,0,13,79,13,6,3,4,EA Sports,E,71,16,546,1538462
Deception IV: Blood Ties,PSV,2014,Action,Tecmo Koei,0,02,0,02,0,07,0,01,0,13,67,19,7,5,61,Koei Tecmo Games,M,71,8,546,1538462
Night at the Museum: Battle of the Smithsonian,X360,2009,Action,Majesco Entertainment,0,07,0,03,0,0,01,0,11,50,15,7,1,8,Majesco Games, Majesco,E10+,60,21,545,4545455
18 Wheeler: American Pro Trucker,GC,2002,Racing,Acclaim Entertainment,0,09,0,02,0,0,0,11,52,17,6,8,8,Acclaim Studios Cheltenham,E,60,16,545,4545455
Cloudy With a Chance of Meatballs,Wii,2009,Platform,Ubisoft,0,1,0,0,0,01,0,11,68,4,5,3,4,Ubisoft Shanghai,E,60,15,545,4545455
Hot Wheels Velocity X,GC,2002,Racing,THQ,0,09,0,02,0,0,0,11,55,4,6,4,5,Beyond Games,E,60,9,545,4545455
FIFA Street 2,GC,2006,Sports,Electronic Arts,0,09,0,02,0,0,0,11,63,16,5,7,7,EA Canada,E,60,6,545,4545455
Avatar: The Last Airbender,PSP,2006,Adventure,THQ,0,1,0,0,0,01,0,11,57,9,6,3,10,TOSE,E10+,60,6,545,4545455
The Smurfs 2,WiiU,2013,Platform,Ubisoft,0,04,0,03,0,0,01,0,09,42,5,5,6,21,WayForward,E,49,14,544,4444444
Beowulf: The Game,PSP,2007,Action,Ubisoft,0,08,0,0,0,01,0,09,44,4,5,4,7,Virtuos,M,49,10,544,4444444
Driver: Renegade,3DS,2011,Racing,Ubisoft,0,05,0,04,0,0,01,0,09,48,13,5,20,Ubisoft,M,49,2,544,4444444
Pirates: The Legend of Black Kat,PS2,2002,Adventure,Electronic Arts,0,07,0,05,0,0,02,0,14,72,24,7,9,8,Westwood Studios,T,76,7,542,8571429
Metal Slug Anthology,Wii,2006,Shooter,Ignition Entertainment,0,12,0,01,0,0,01,0,14,73,38,8,22,Terminal Reality,T,76,7,542,8571429
Pro Evolution Soccer 2015,XOne,2014,Sports,Konami Digital Entertainment,0,03,0,1,0,0,01,0,14,79,9,7,3,65,Konami,E,76,6,542,8571429
Harvest Moon: Hero of Leaf Valley,PSP,2009,Simulation,Rising Star Games,0,07,0,02,0,05,0,01,0,14,74,6,7,9,12,Marvelous Entertainment,E,76,5,542,8571429
Escape Dead Island,PS3,2014,Action,Deep Silver,0,04,0,03,0,0,01,0,07,40,25,3,5,51,Fatshark AB,M,38,5,542,8571429
BIT.TRIP SAGA,3DS,2011,Misc,Rising Star Games,0,09,0,04,0,0,01,0,14,75,21,7,8,24,Gaijin Games,E,76,3,542,8571429
ArmA II,PC,2009,Shooter,505 Games,0,0,12,0,0,02,0,14,77,38,7,5,589,Bohemia Interactive,M,76,2,542,8571429
World Tour Soccer 2002,PS2,2001,Sports,Sony Computer Entertainment,0,07,0,05,0,0,02,0,14,77,21,7,5,10,SCEE London Studio,E,76,2,542,8571429
The Darkness II,PC,2012,Shooter,Take-Two Interactive,0,1,0,03,0,0,01,0,14,77,20,7,6,448,Digital Extremes,M,76,1,542,8571429
Speed Zone,Wii,2009,Racing,Bethesda Softworks,0,01,0,05,0,0,01,0,07,37,14,3,8,11,Awesome Play Ltd.,E,38,1,542,8571429
Curious George,PS2,2006,Action,Namco Bandai Games,0,06,0,05,0,0,02,0,12,53,13,7,7,6,Monkey Bar Games,E,65,24,541,6666667
F1 2014,PC,2014,Racing,Codemasters,0,0,09,0,0,01,0,1,61,20,4,8,65,Codemasters Birmingham,E,54,13,540
Guilty Gear X2 #Reload,XB,2004,Fighting,Zoo Digital Publishing,0,11,0,03,0,0,01,0,15,86,34,7,6,12,Arc System Works,T,81,10,540
MTV Music Generator 2,PS2,2001,Misc,Codemasters,0,08,0,06,0,0,02,0,15,77,16,8,5,11,Jester Interactive,T,81,8,540
The Godfather: Blackhand Edition,Wii,2007,Adventure,Electronic Arts,0,14,0,0,0,01,0,15,77,38,8,5,48,EA Redwood Shores,M,81,8,540
NeverDead,X360,2012,Shooter,Konami Digital Entertainment,0,06,0,03,0,0,01,0,1,52,46,5,5,65,Rebellion,M,54,3,540
Jenga World Tour,Wii,2007,Misc,Atari,0,05,0,0,0,0,05,26,14,2,8,11,Atomic Planet Entertainment,E,27,2,540
Ride,XOne,2015,Racing,Milestone S.r.l.,0,04,0,05,0,0,01,0,1,54,9,5,3,17,Milestone S.r.l,E,54,1,540
King Arthur,PS2,2004,Action,Konami Digital Entertainment,0,07,0,05,0,0,02,0,13,59,22,8,10,Krome Studios,T,70,21,538,4615385
Your Shape: Fitness Evolved 2013,WiiU,2012,Action,Ubisoft,0,06,0,07,0,0,01,0,13,76,8,6,3,16,Blue Byte,E10+,70,13,538,4615385
Burnout,XB,2002,Racing,Acclaim Entertainment,0,09,0,03,0,0,0,13,75,13,6,6,12,Criterion Games,E,70,9,538,4615385
Hyperdevotion Noire: Goddess Black Heart,PSV,2014,Role-Playing,Idea Factory,0,04,0,01,0,06,0,02,0,13,68,24,7,1,36,Sting,T,70,3,538,4615385
Castlevania Chronicles,PS,2001,Platform,Konami Digital Entertainment,0,07,0,05,0,0,01,0,13,69,16,7,13,Konami,T,70,1,538,4615385
Fatal Frame II: Crimson Butterfly,PS2,2003,Action,Ubisoft,0,08,0,06,0,0,02,0,16,81,40,9,2,100,Tecmo,M,86,11,537,5
Wakeboarding Unleashed Featuring Shaun Murray,PS2,2003,Sports,Activision,0,08,0,06,0,0,02,0,16,83,23,9,12,Shaba Games,E,86,7,537,5
TimeSplitters: Future Perfect,XB,2005,Shooter,Electronic Arts,0,12,0,03,0,0,01,0,16,83,54,8,9,35,Free Radical Design,M,86,6,537,5
Mushroom Men: Rise of the Fungi,DS,2008,Action,SouthPeak Games,0,1,0,0,0,01,0,11,45,16,7,3,4,Red Fly Studio,E,59,28,536,3636364
Enclave,XB,2002,Adventure,Swing! Entertainment,0,11,0,03,0,0,01,0,14,66,28,8,4,13,Starbreeze,M,75,18,535,7142857
NFL Blitz 20-03,XB,2002,Sports,Midway Games,0,11,0,03,0,0,01,0,14,72,12,7,8,4,Point of View,E,75,6,535,7142857
Blazing Angels 2: Secret Missions of WWII,X360,2007,Simulation,Ubisoft,0,11,0,02,0,0,01,0,14,72,24,7,8,12,Ubisoft Romania,T,75,6,535,7142857
Bionicle,XB,2003,Action,Electronic Arts,0,05,0,01,0,0,0,06,49,5,1,5,4,Argonaut Games,E,32,34,533,3333333
IL-2 Sturmovik: Birds of Prey,DS,2009,Simulation,505 Games,0,06,0,0,0,0,06,41,4,2,4,5,DiP Interactive,E10+,32,17,533,3333333
Killer7,GC,2005,Action,Capcom,0,12,0,03,0,0,0,15,74,57,8,5,64,Grasshopper Manufacture,M,80,11,533,3333333
Major League Baseball 2K8 Fantasy All-Stars,DS,2008,Sports,Take-Two Interactive,0,11,0,0,0,01,0,12,59,8,7,6,Deep Fried Entertainment,E,64,11,533,3333333
Space Invaders Extreme,DS,2008,Shooter,Square Enix,0,12,0,01,0,01,0,01,0,15,85,41,7,6,16,Taito Corporation,E,80,9,533,3333333
XGIII: Extreme G Racing,GC,2001,Racing,Acclaim Entertainment,0,12,0,03,0,0,0,15,83,21,7,8,14,Acclaim,E,80,5,533,3333333
Indigo Prophecy,PS2,2005,Adventure,Atari,0,07,0,06,0,0,02,0,15,83,47,7,8,104,Quantic Dream,M,80,5,533,3333333
Darksiders,PC,2010,Action,THQ,0,07,0,06,0,0,02,0,15,83,18,7,8,603,Vigil Games,M,80,5,533,3333333
Street Fighter Alpha 3,GBA,2002,Fighting,Capcom,0,11,0,04,0,0,0,15,83,17,7,8,10,Crawfish Interactive,T,80,5,533,3333333
WWE SmackDown vs Raw 2008,DS,2007,Fighting,THQ,0,11,0,0,0,01,0,12,61,12,6,6,13,Amaze Entertainment,T,64,5,533,3333333
Vampire Rain: Altered Species,PS3,2008,Action,Ignition Entertainment,0,05,0,0,0,0,06,30,15,3,5,36,Artoon,M,32,5,533,3333333
X2: Wolverine's Revenge,GC,2003,Platform,Activision,0,09,0,02,0,0,0,12,62,21,6,6,8,GenePool,T,64,4,533,3333333
nail'd,PS3,2010,Racing,Deep Silver,0,08,0,02,0,0,02,0,12,66,36,6,2,13,Techland,E10+,64,4,533,3333333
Darksiders II,PC,2012,Action,Nordic Games,0,03,0,1,0,0,02,0,15,81,23,7,8,653,Vigil Games,M,80,3,533,3333333
Bleach: Dark Souls,DS,2007,Fighting,Sega,0,12,0,02,0,0,01,0,15,82,28,7,9,14,Treasure,T,80,3,533,3333333
Madden NFL 06,DS,2005,Sports,Electronic Arts,0,11,0,0,0,01,0,12,66,9,6,3,12,Exient Entertainment,E,64,3,533,3333333
Lufia: Curse of the Sinistrals,DS,2010,Role-Playing,Square Enix,0,11,0,0,03,0,01,0,15,80,8,8,13,Neverland,E10+,80,0,533,3333333
Hitman 2: Silent Assassin,GC,2003,Action,Eidos Interactive,0,1,0,03,0,0,0,13,83,17,5,5,8,Io Interactive,M,69,28,530,7692308
FIFA World Cup Germany 2006,GC,2006,Sports,Electronic Arts,0,1,0,03,0,0,0,13,76,17,6,2,5,EA Canada,E,69,14,530,7692308
NASCAR The Game: Inside Line,X360,2012,Racing,Activision,0,09,0,0,0,01,0,1,72,7,3,4,27,Eutechnyx,E,53,38,530
Eternal Poison,PS2,2008,Role-Playing,Banpresto,0,07,0,05,0,0,02,0,14,65,11,8,2,9,Flight-Plan,T,74,17,528,5714286
The Operative: No One Lives Forever,PS2,2002,Shooter,Electronic Arts,0,07,0,05,0,0,02,0,14,67,23,8,16,Monolith Productions,T,74,13,528,5714286
Magnetica,DS,2006,Puzzle,Nintendo,0,08,0,01,0,03,0,01,0,14,68,33,8,1,11,Mitchell,E,74,13,528,5714286
PANGYA: Fantasy Golf,PSP,2009,Sports,Takara Tomy,0,09,0,0,04,0,01,0,14,77,16,7,13,Ntreev Soft,E10+,74,7,528,5714286
Red Orchestra 2: Heroes of Stalingrad,PC,2011,Shooter,Tripwire Interactive,0,04,0,07,0,0,02,0,14,76,49,7,3,729,Tripwire Interactive,M,74,3,528,5714286
Calling,Wii,2009,Adventure,Konami Digital Entertainment,0,06,0,04,0,0,01,0,11,49,28,6,7,16,Hudson Entertainment,T,58,18,527,2727273
Cake Mania,DS,2007,Puzzle,Majesco Entertainment,0,09,0,01,0,0,01,0,11,55,23,6,1,7,Digital Embryo,E,58,6,527,2727273
